Treat,Plant,Leaf,Rep,Tleaf,Slope,G.star,Date,DOY.x.x,Species,Time.x,Treat.orig,CO2.meas.x,Leaf.unique.x.x,Tset.x,Curve.unique.x,Rep.total.x,Tleaf.x.x,Ci.x,Ci.org.x,Photo.x,Photo.org.x,Cond.x,Trmmol.x,VpdL.x,CTleaf.x,Area.x,BLC_1.x,StmRat.x,BLCond.x,Tair.x,TBlk.x,CO2.set.x,CO2R.x,CO2S.x,H2OR.x,H2OS.x,RH_R.x,RH_S.x,Flow.x,PARi.x,PARo.x,Press.x,CsMch.x,HsMch.x,StableF.x,BLCslope.x,BLCoffst.x,f_parin.x,f_parout.x,alphaK.x,Status.x,fda.x,Trans.x,Tair_K.x,Twall_K.x,R.W.m2..x,Tl.Ta.x,SVTleaf.x,h2o_i.x,h20diff.x,CTair.x,SVTair.x,CndTotal.x,vp_kPa.x,VpdA.x,CndCO2.x,Ci_Pa.x,Ci.Ca.x,RHsfc.x,C2sfc.x,AHs.Cs.x,EBal..x,DOY.y.x,Leaf.unique.y.x,Tleaf.y.x,Vcmax.x,Jmax.x,Rday.x,Vcmax.25.x,Jmax.25.x,Rday.25.x,LMA.x,N.perc.x,C.perc.x,N.area.x,C.area.x,Vcmax.N.x,Jmax.N.x,R.N.x,Tk,CO2.set.y,DOY.x.y,Time.y,CO2.meas.y,Plant.1,Leaf.1,Leaf.unique.x.y,Tset.y,Rep.1,Curve.unique.y,Rep.total.y,Tleaf.x.y,Ci.y,Ci.org.y,Photo.y,Photo.org.y,Cond.y,Trmmol.y,VpdL.y,CTleaf.y,Area.y,BLC_1.y,StmRat.y,BLCond.y,Tair.y,TBlk.y,CO2.set.1,CO2R.y,CO2S.y,H2OR.y,H2OS.y,RH_R.y,RH_S.y,Flow.y,PARi.y,PARo.y,Press.y,CsMch.y,HsMch.y,StableF.y,BLCslope.y,BLCoffst.y,f_parin.y,f_parout.y,alphaK.y,Status.y,fda.y,Trans.y,Tair_K.y,Twall_K.y,R.W.m2..y,Tl.Ta.y,SVTleaf.y,h2o_i.y,h20diff.y,CTair.y,SVTair.y,CndTotal.y,vp_kPa.y,VpdA.y,CndCO2.y,Ci_Pa.y,Ci.Ca.y,RHsfc.y,C2sfc.y,AHs.Cs.y,EBal..y,Tk.x,A.over.ca.x.sqrt.vpd,DOY.y.y,Leaf.unique.y.y,Tleaf.y.y,Vcmax.y,Jmax.y,Rday.y,Vcmax.25.y,Jmax.25.y,Rday.25.y,LMA.y,N.perc.y,C.perc.y,N.area.y,C.area.y,Vcmax.N.y,Jmax.N.y,R.N.y,Tk.y,Kc,K0,g.star,Km,Ag,An.mod,l,Trange.midpnt,Slope.Mod
w.w,2,1,7,36.2,0.088927215,74.6,5-Sep-17,248,Tabebuia,10.68027778,Warmed,800,121,35,w.w800.2.1.7,7,35.72751617,344.9,343.5761626,20.81856705,21.11501767,0.406305147,5.917793804,1.598074561,35.72751617,6,1.420000017,1,2.840000033,35.2302742,34.97335052,475,476,447.2548218,35.56943893,42.36577988,62.84046936,74.84754944,500.3058472,1501.053345,483.7487488,101.0692673,-1.802938461,-0.344753474,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833843079,0.005917794,308.8775162,308.3802742,240.1685298,-0.316329753,5.879952891,58.17745641,15.81167653,35.47889519,5.799901487,0.355452296,4.28187833,1.518023157,0.226227897,34.82043724,0.770300308,74.96470142,437.3206369,0.035823966,0,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,400,248,10.64944444,800,2,1,121,35,7,NA,7,35.76527405,293.7,291.9811824,16.90901412,17.29168412,0.404346621,5.854366035,1.587477015,35.76527405,6,1.420000017,1,2.840000033,35.23207855,34.97044754,400,401,377.4449463,35.86643219,42.58864594,63.36347198,75.2392807,500.2848816,1501.073975,302.923584,101.0766296,-1.2233181,-0.353557795,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808136,0.005854366,308.915274,308.3820786,240.1718306,-0.288961947,5.892193807,58.2943241,15.70567816,35.4986763,5.806235781,0.353952441,4.304716792,1.501518989,0.225255898,29.65673981,0.777354362,75.16296305,369.3801224,0.034523104,0,308.9152741,0.03555584,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,1304.212977,475.7945534,74.63853309,1879.849505,24.09687783,21.57078219,0.216114929,37,0.086163933
w.w,2,1,7,36.2,0.088927215,74.6,5-Sep-17,248,Tabebuia,10.81305556,Warmed,800,121,35,w.w800.2.1.7,7,36.71187592,944.9,946.8485824,38.99355476,38.53521831,0.40942811,6.341304653,1.695571682,36.71187592,6,1.420000017,1,2.840000033,35.73057556,34.9715271,1200,1200,1145.149902,37.37976074,44.64405823,64.22173309,76.70243835,500.3817444,1499.026855,464.5632935,101.0398102,-10.37013817,-0.431431025,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833969574,0.006341305,309.8618759,308.8805756,239.8442915,-0.60982683,6.206398851,61.42528217,16.78122394,36.22122574,6.041768253,0.357840148,4.510827169,1.530941084,0.227775681,95.23938614,0.823117292,74.78530023,1126.364889,0.02623815,0,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,400,248,10.64944444,800,2,1,121,35,7,NA,7,35.76527405,293.7,291.9811824,16.90901412,17.29168412,0.404346621,5.854366035,1.587477015,35.76527405,6,1.420000017,1,2.840000033,35.23207855,34.97044754,400,401,377.4449463,35.86643219,42.58864594,63.36347198,75.2392807,500.2848816,1501.073975,302.923584,101.0766296,-1.2233181,-0.353557795,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808136,0.005854366,308.915274,308.3820786,240.1718306,-0.288961947,5.892193807,58.2943241,15.70567816,35.4986763,5.806235781,0.353952441,4.304716792,1.501518989,0.225255898,29.65673981,0.777354362,75.16296305,369.3801224,0.034523104,0,308.9152741,0.03555584,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,1304.212977,475.7945534,74.63853309,1879.849505,24.09687783,21.57078219,0.216114929,37,0.086163933
w.w,2,1,7,36.2,0.088927215,74.6,5-Sep-17,248,Tabebuia,10.765,Warmed,800,121,35,w.w800.2.1.7,7,36.32710648,595.8,596.0830729,32.4597452,32.39898238,0.414495555,6.32494343,1.675428294,36.32710648,6,1.420000017,1,2.840000033,35.55522156,34.97808075,800,800,755.335022,36.30432892,43.55715561,62.98750305,75.57105255,500.448761,1499.279907,799.3624268,101.0521011,-5.474691391,-0.403995723,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834081268,0.006324943,309.4771065,308.7052216,239.8847798,-0.569811731,6.076970388,60.1370018,16.57984619,35.94116402,5.949508702,0.36170502,4.401542094,1.547966609,0.230281664,60.11035686,0.787524977,74.62564592,739.7967324,0.032973381,0,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,400,248,10.64944444,800,2,1,121,35,7,NA,7,35.76527405,293.7,291.9811824,16.90901412,17.29168412,0.404346621,5.854366035,1.587477015,35.76527405,6,1.420000017,1,2.840000033,35.23207855,34.97044754,400,401,377.4449463,35.86643219,42.58864594,63.36347198,75.2392807,500.2848816,1501.073975,302.923584,101.0766296,-1.2233181,-0.353557795,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808136,0.005854366,308.915274,308.3820786,240.1718306,-0.288961947,5.892193807,58.2943241,15.70567816,35.4986763,5.806235781,0.353952441,4.304716792,1.501518989,0.225255898,29.65673981,0.777354362,75.16296305,369.3801224,0.034523104,0,308.9152741,0.03555584,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,1304.212977,475.7945534,74.63853309,1879.849505,24.09687783,21.57078219,0.216114929,37,0.086163933
w.w,2,1,7,36.2,0.088927215,74.6,5-Sep-17,248,Tabebuia,10.78888889,Warmed,800,121,35,w.w800.2.1.7,7,36.54753113,725,725.9239917,35.26359868,35.04744833,0.414347791,6.384267157,1.690393625,36.54753113,6,1.420000017,1,2.840000033,35.66143417,34.97507095,950,950,900.7215576,36.82515335,44.1424942,63.51439667,76.1350174,500.3825684,1498.525391,481.9288025,101.0462418,-6.847799301,-0.416286677,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833970947,0.006384267,309.6975311,308.8114342,239.7640571,-0.61868303,6.150826766,60.8714056,16.7289114,36.10448265,6.003160141,0.361592492,4.460433141,1.542727,0.230208687,73.11781883,0.803364256,74.68763675,883.8046706,0.030074433,0,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,400,248,10.64944444,800,2,1,121,35,7,NA,7,35.76527405,293.7,291.9811824,16.90901412,17.29168412,0.404346621,5.854366035,1.587477015,35.76527405,6,1.420000017,1,2.840000033,35.23207855,34.97044754,400,401,377.4449463,35.86643219,42.58864594,63.36347198,75.2392807,500.2848816,1501.073975,302.923584,101.0766296,-1.2233181,-0.353557795,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808136,0.005854366,308.915274,308.3820786,240.1718306,-0.288961947,5.892193807,58.2943241,15.70567816,35.4986763,5.806235781,0.353952441,4.304716792,1.501518989,0.225255898,29.65673981,0.777354362,75.16296305,369.3801224,0.034523104,0,308.9152741,0.03555584,248,121,36.3,168.4063759,231.9254692,1.180598336,51.92604375,198.3730288,1.141564204,79.2,1.99,44.72,15.77024955,354.2101323,10.67873881,14.70651865,0.074862375,309.45,1304.212977,475.7945534,74.63853309,1879.849505,24.09687783,21.57078219,0.216114929,37,0.086163933
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.898888889,Warmed,800,121,36,w.w800.2.1.16,16,36.92629242,158.9,156.2787905,6.303728348,6.926363294,0.418882956,6.452587421,1.688068413,36.92629242,6,1.420000017,1,2.840000033,36.24282837,36.14338684,200,201,190.8952332,38.10427475,45.48981857,63.58198166,75.9057312,500.3607483,1499.315918,206.4047394,100.934433,2.177127838,-0.514218688,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83393458,0.006452587,310.0762924,309.3928284,239.8905415,-0.622357302,6.279557457,62.21422434,16.72440577,36.58456039,6.163310107,0.365041523,4.591489044,1.571821062,0.232445857,16.03433237,0.832178421,75.23995002,187.8918136,0.025301205,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.954166667,Warmed,800,121,36,w.w800.2.1.16,16,36.8297348,291.6,290.0033054,17.47957217,17.86414619,0.418991212,6.341916492,1.659186757,36.8297348,6,1.420000017,1,2.840000033,36.20170593,36.14189911,400,400,375.9208679,38.18619919,45.44549179,63.86709976,76.00839996,500.35495,1500.086914,228.8605347,100.9414368,1.16110611,-0.502992034,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833924917,0.006341916,309.9797348,309.3517059,240.0139009,-0.555805599,6.246519993,61.88261425,16.43712246,36.51572037,6.140120233,0.365123735,4.587333236,1.552786997,0.232499193,29.41385849,0.77515059,75.54053506,367.5850464,0.036037545,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.849166667,Warmed,800,121,36,w.w800.2.1.16,16,36.91531754,61.8,58.30727898,-2.507973342,-1.698355561,0.417295797,6.471873834,1.698907124,36.91531754,6,1.420000017,1,2.840000033,36.23588562,36.14470673,50,51,52.52427292,37.93751144,45.34470367,63.32846832,75.69317627,500.4656372,1499.074219,198.8217926,100.9354401,2.239315033,-0.496186614,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834109395,0.006471874,310.0653175,309.3858856,239.8518696,-0.632116489,6.275794744,62.17632518,16.83162151,36.57560158,6.160287886,0.363835568,4.57688762,1.583400266,0.231663539,6.232686463,1.175632409,75.05629386,53.71591877,-0.035028044,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.870277778,Warmed,800,121,36,w.w800.2.1.16,16,36.95370102,94.6,91.42195457,0.166157033,0.913479084,0.418978017,6.500374069,1.700164124,36.95370102,6,1.420000017,1,2.840000033,36.25009155,36.14295197,100,100,97.99907684,38.02318954,45.46341324,63.42105103,75.83102417,500.3756714,1498.929443,202.9667053,100.9338837,2.509296417,-0.501489043,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833959452,0.006500374,310.103701,309.4000916,239.8287056,-0.650626393,6.288962987,62.30774799,16.84433475,36.60189629,6.169161955,0.365113715,4.588798863,1.580363092,0.232492692,9.545895913,0.965067579,75.09967262,97.91826767,0.001303826,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.8275,Warmed,800,121,36,w.w800.2.1.16,16,36.74547577,295.3,293.65312,16.46029937,16.84522524,0.416529159,6.326104125,1.664047858,36.74547577,6,1.420000017,1,2.840000033,36.18346786,36.14476776,400,399,375.6394043,37.87090683,45.11473083,63.4007225,75.52780914,500.3465271,1499.401123,198.0184479,100.9374542,1.091545105,-0.494569182,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833910878,0.006326104,309.8954758,309.3334679,239.9041743,-0.539139471,6.217813937,61.60066137,16.48593053,36.46447182,6.122905569,0.36325264,4.553766078,1.56913949,0.231285422,29.782021,0.78547194,75.34496908,367.7881365,0.033836148,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,10.065,Warmed,800,121,36,w.w800.2.1.16,16,37.05808258,598.1,598.3123751,32.70164962,32.64089105,0.42588863,6.49864711,1.675006092,37.05808258,6,1.420000017,1,2.840000033,36.32574844,36.14422607,800,800,755.3311157,38.63082504,46.06399536,64.17415619,76.52226257,500.4023743,1499.115601,314.5179138,100.9440994,-2.281917572,-0.540746093,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834003957,0.006498647,310.2080826,309.4757484,239.8584907,-0.653674223,6.324894619,62.65739806,16.5934027,36.69191551,6.199626199,0.370350569,4.649888528,1.549737671,0.235891057,60.27412668,0.790519547,75.64688316,739.6778376,0.033677381,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.983611111,Warmed,800,121,36,w.w800.2.1.16,16,36.89191437,343.7,342.4234784,21.26792031,21.56657473,0.421718458,6.410876457,1.667576644,36.89191437,6,1.420000017,1,2.840000033,36.24311829,36.14700699,475,475,445.4506226,38.23318481,45.57042313,63.80405807,76.04854584,500.3569336,1498.698853,248.7371979,100.9470749,0.578006744,-0.518060088,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833928223,0.006410876,310.0419144,309.3931183,239.791811,-0.596919494,6.26777756,62.08973927,16.51931614,36.56751633,6.157561465,0.367193073,4.600200916,1.557360549,0.233841835,34.66003101,0.77078923,75.51641772,435.3031429,0.037033294,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,9.926944444,Warmed,800,121,36,w.w800.2.1.16,16,36.88376999,224.3,222.1158136,12.030403,12.53273186,0.418183931,6.392176364,1.674870337,36.88376999,6,1.420000017,1,2.840000033,36.22297287,36.1423645,300,300,283.0691223,38.15855789,45.47546768,63.74307632,75.96582031,500.3332825,1499.69397,214.6746979,100.9361649,1.717075348,-0.509961486,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833888804,0.006392176,310.03377,309.3729729,239.9510298,-0.587239816,6.26498964,62.06882983,16.59336215,36.55337143,6.152794194,0.364510535,4.590119303,1.562674892,0.232101386,22.62125458,0.791730525,75.37320755,277.3352093,0.032782923,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
w.w,2,1,16,36.9,0.091399502,77.2,11-Sep-17,254,Tabebuia,10.04472222,Warmed,800,121,36,w.w800.2.1.16,16,37.03281021,496.2,495.8544257,29.32754654,29.40106268,0.427545385,6.514962914,1.673739223,37.03281021,6,1.420000017,1,2.840000033,36.31211472,36.14374924,675,676,635.6361084,38.53646088,45.98904419,64.06690216,76.45682526,500.3912659,1499.342407,311.1256409,100.94664,-1.077449799,-0.521539092,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833985443,0.006514963,310.1828102,309.4621147,239.8947798,-0.659898802,6.316178711,62.56947938,16.58043519,36.67246246,6.193031871,0.371602763,4.642439488,1.550592382,0.236703919,50.0177776,0.779514078,75.64617484,621.6183741,0.035886039,0,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,400,254,9.890833334,800,2,1,121,36,16,NA,16,36.78760529,293.45,291.8282127,16.96993577,17.35468572,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053,0.035033286,254,121,37,190.9833515,215.8562249,0.97455529,53.31081277,189.8181381,1.009865806,79.2,1.99,44.72,15.77024955,354.2101323,12.11035696,13.68755923,0.061797075,310.15,1398.298916,491.2242182,77.15708833,1996.07639,25.69825361,22.83350333,0.256796668,37,0.092118593
